,DHI,DNI,Date,GHI,Unnamed: 0,lat,log
16496,50.812,149.548,09/2012,147.841,8,36.95,-122.05
16497,38.531,152.312,10/2012,117.432,9,36.95,-122.05
16498,27.497,122.04,11/2012,80.345,10,36.95,-122.05
16499,25.557,90.89299999999999,12/2012,59.256,11,36.95,-122.05
16500,25.421999999999997,150.056,01/2012,85.215,0,37.05,-121.55
16501,33.624,147.548,02/2012,104.819,1,37.05,-121.55
16502,48.93,138.618,03/2012,126.9,2,37.05,-121.55
16503,55.02,198.93400000000003,04/2012,185.747,3,37.05,-121.55
16504,54.771,254.46599999999998,05/2012,233.666,4,37.05,-121.55
16505,55.434,263.278,06/2012,242.69299999999998,5,37.05,-121.55
16506,54.298,246.46,07/2012,236.05200000000002,6,37.05,-121.55
16507,47.287,244.167,08/2012,216.05200000000002,7,37.05,-121.55
16508,41.486000000000004,213.518,09/2012,175.748,8,37.05,-121.55
16509,35.332,172.916,10/2012,126.44,9,37.05,-121.55
16510,25.715999999999998,132.52200000000002,11/2012,82.33200000000001,10,37.05,-121.55
16511,25.313000000000002,89.45,12/2012,58.419,11,37.05,-121.55
16512,25.304000000000002,150.28,01/2012,85.676,0,37.05,-121.65
16513,33.861,142.424,02/2012,101.98299999999999,1,37.05,-121.65
16514,46.361000000000004,143.232,03/2012,127.559,2,37.05,-121.65
16515,52.871,205.858,04/2012,188.612,3,37.05,-121.65
16516,53.961999999999996,261.23,05/2012,237.851,4,37.05,-121.65
16517,53.255,268.728,06/2012,244.928,5,37.05,-121.65
16518,52.375,255.347,07/2012,240.231,6,37.05,-121.65
16519,45.36,250.795,08/2012,218.917,7,37.05,-121.65
16520,39.662,221.03400000000002,09/2012,178.519,8,37.05,-121.65
16521,36.716,171.916,10/2012,125.985,9,37.05,-121.65
16522,24.665,137.43200000000002,11/2012,84.01899999999999,10,37.05,-121.65
16523,24.546999999999997,86.62299999999999,12/2012,56.748999999999995,11,37.05,-121.65
16524,25.908,146.26,01/2012,83.889,0,37.05,-121.95
16525,35.528,139.864,02/2012,103.449,1,37.05,-121.95
16526,47.891999999999996,129.842,03/2012,121.867,2,37.05,-121.95
16527,54.522,195.25599999999997,04/2012,184.606,3,37.05,-121.95
16528,53.324,255.623,05/2012,234.558,4,37.05,-121.95
16529,53.918,265.407,06/2012,244.51,5,37.05,-121.95
16530,54.496,240.702,07/2012,232.588,6,37.05,-121.95
16531,48.272,239.707,08/2012,213.93099999999998,7,37.05,-121.95
16532,42.39,207.963,09/2012,173.94099999999997,8,37.05,-121.95
16533,38.159,166.25,10/2012,124.26100000000001,9,37.05,-121.95
16534,25.559,130.668,11/2012,82.024,10,37.05,-121.95
16535,24.116999999999997,92.384,12/2012,58.703,11,37.05,-121.95
16536,26.37,140.487,01/2012,82.485,0,37.15,-121.65
16537,34.164,140.721,02/2012,102.29899999999999,1,37.15,-121.65
16538,46.886,138.60399999999998,03/2012,126.765,2,37.15,-121.65
16539,53.943999999999996,203.585,04/2012,188.195,3,37.15,-121.65
16540,54.007,265.156,05/2012,242.215,4,37.15,-121.65
16541,50.788000000000004,273.388,06/2012,246.532,5,37.15,-121.65
16542,48.983999999999995,260.91700000000003,07/2012,242.65200000000002,6,37.15,-121.65
16543,45.44,248.976,08/2012,218.726,7,37.15,-121.65
16544,41.648,212.31099999999998,09/2012,175.893,8,37.15,-121.65
16545,40.031,162.335,10/2012,125.10700000000001,9,37.15,-121.65
16546,26.469,128.434,11/2012,81.392,10,37.15,-121.65
16547,24.686999999999998,81.41199999999999,12/2012,55.497,11,37.15,-121.65
16548,25.024,147.33100000000002,01/2012,83.265,0,37.15,-121.95
16549,32.931,144.099,02/2012,101.995,1,37.15,-121.95
16550,47.602,128.727,03/2012,119.785,2,37.15,-121.95
16551,54.795,192.88,04/2012,181.733,3,37.15,-121.95
16552,52.047,265.923,05/2012,239.27900000000002,4,37.15,-121.95
16553,52.593,273.97700000000003,06/2012,245.585,5,37.15,-121.95
16554,48.021,278.17900000000003,07/2012,247.66099999999997,6,37.15,-121.95
16555,42.243,268.315,08/2012,225.09599999999998,7,37.15,-121.95
16556,36.856,231.424,09/2012,180.685,8,37.15,-121.95
16557,35.771,169.055,10/2012,123.587,9,37.15,-121.95
16558,25.199,124.443,11/2012,78.18,10,37.15,-121.95
16559,23.705,83.244,12/2012,54.782,11,37.15,-121.95
16560,26.593000000000004,137.04399999999998,01/2012,80.957,0,37.25,-121.85
16561,35.501,141.155,02/2012,103.696,1,37.25,-121.85
16562,48.672,131.526,03/2012,123.70700000000001,2,37.25,-121.85
16563,55.646,201.563,04/2012,188.97099999999998,3,37.25,-121.85
16564,56.19,258.41700000000003,05/2012,238.674,4,37.25,-121.85
16565,53.5,271.285,06/2012,247.75400000000002,5,37.25,-121.85
16566,50.628,269.80400000000003,07/2012,248.386,6,37.25,-121.85
16567,47.068999999999996,249.537,08/2012,219.987,7,37.25,-121.85
16568,43.479,207.93900000000002,09/2012,175.761,8,37.25,-121.85
16569,40.249,158.798,10/2012,123.21799999999999,9,37.25,-121.85
16570,27.453000000000003,120.59,11/2012,79.52199999999999,10,37.25,-121.85
16571,24.66,80.681,12/2012,54.685,11,37.25,-121.85
16572,26.598000000000003,136.322,01/2012,81.046,0,37.25,-121.95
16573,35.692,139.665,02/2012,103.068,1,37.25,-121.95
16574,49.911,132.672,03/2012,125.679,2,37.25,-121.95
16575,55.287,206.077,04/2012,191.59599999999998,3,37.25,-121.95
16576,56.538999999999994,258.264,05/2012,237.74200000000002,4,37.25,-121.95
16577,55.683,266.56,06/2012,246.46,5,37.25,-121.95
16578,52.506,268.017,07/2012,248.981,6,37.25,-121.95
16579,47.638000000000005,246.602,08/2012,219.013,7,37.25,-121.95
16580,42.971000000000004,209.372,09/2012,176.576,8,37.25,-121.95
16581,39.493,160.325,10/2012,122.43799999999999,9,37.25,-121.95
16582,27.243000000000002,124.76100000000001,11/2012,81.013,10,37.25,-121.95
16583,25.673000000000002,86.12299999999999,12/2012,57.646,11,37.25,-121.95
16584,25.467,142.55100000000002,01/2012,81.38,0,37.25,-122.05
16585,34.788000000000004,138.57399999999998,02/2012,101.715,1,37.25,-122.05
16586,52.053999999999995,120.1,03/2012,119.709,2,37.25,-122.05
16587,56.012,203.37900000000002,04/2012,190.204,3,37.25,-122.05
16588,55.62,258.894,05/2012,237.673,4,37.25,-122.05
16589,55.725,269.39099999999996,06/2012,244.769,5,37.25,-122.05
16590,51.535,277.86,07/2012,252.37099999999998,6,37.25,-122.05
16591,45.013000000000005,261.47900000000004,08/2012,223.667,7,37.25,-122.05
16592,39.385999999999996,226.32299999999998,09/2012,180.392,8,37.25,-122.05
16593,36.621,169.46,10/2012,123.24600000000001,9,37.25,-122.05
16594,25.836,131.293,11/2012,82.323,10,37.25,-122.05
16595,25.465,83.25200000000001,12/2012,56.507,11,37.25,-122.05
16596,28.243000000000002,132.00799999999998,01/2012,80.82,0,37.35,-121.85
16597,36.786,132.497,02/2012,101.38,1,37.35,-121.85
16598,51.908,122.927,03/2012,122.14200000000001,2,37.35,-121.85
16599,54.398,203.507,04/2012,188.084,3,37.35,-121.85
16600,57.964,255.143,05/2012,238.361,4,37.35,-121.85
16601,56.339,264.252,06/2012,246.041,5,37.35,-121.85
16602,53.015,263.45,07/2012,245.87400000000002,6,37.35,-121.85
16603,48.472,243.9,08/2012,217.81799999999998,7,37.35,-121.85
16604,44.675,202.38299999999998,09/2012,173.377,8,37.35,-121.85
16605,42.511,156.547,10/2012,124.13,9,37.35,-121.85
16606,28.763,119.803,11/2012,80.957,10,37.35,-121.85
16607,26.041999999999998,90.508,12/2012,59.735,11,37.35,-121.85
16608,28.293000000000003,129.898,01/2012,79.95,0,37.35,-121.95
16609,36.893,132.579,02/2012,101.056,1,37.35,-121.95
16610,50.255,121.351,03/2012,119.09299999999999,2,37.35,-121.95
16611,55.04,205.31599999999997,04/2012,190.78400000000002,3,37.35,-121.95
16612,59.339,250.06400000000002,05/2012,236.437,4,37.35,-121.95
16613,57.95,259.932,06/2012,244.93400000000003,5,37.35,-121.95
16614,54.93,258.652,07/2012,245.66099999999997,6,37.35,-121.95
16615,50.994,236.236,08/2012,215.84799999999998,7,37.35,-121.95
16616,43.473,204.238,09/2012,174.155,8,37.35,-121.95
16617,40.141999999999996,160.925,10/2012,123.30799999999999,9,37.35,-121.95
16618,28.679000000000002,119.583,11/2012,80.492,10,37.35,-121.95
16619,25.67,85.675,12/2012,57.586000000000006,11,37.35,-121.95
16620,27.833000000000002,133.113,01/2012,80.717,0,37.35,-122.05
16621,37.074,135.491,02/2012,102.31299999999999,1,37.35,-122.05
16622,53.235,120.79,03/2012,121.709,2,37.35,-122.05
16623,56.601000000000006,201.707,04/2012,190.188,3,37.35,-122.05
16624,57.585,251.938,05/2012,236.657,4,37.35,-122.05
16625,57.707,261.522,06/2012,245.392,5,37.35,-122.05
16626,54.763000000000005,262.533,07/2012,248.17700000000002,6,37.35,-122.05
16627,49.9,239.373,08/2012,217.442,7,37.35,-122.05
16628,42.975,205.975,09/2012,174.669,8,37.35,-122.05
16629,38.77,158.138,10/2012,121.339,9,37.35,-122.05
16630,29.881999999999998,121.509,11/2012,82.28399999999999,10,37.35,-122.05
16631,26.241999999999997,88.88,12/2012,59.692,11,37.35,-122.05
16632,26.846,136.82299999999998,01/2012,80.749,0,37.35,-122.15
16633,34.755,138.895,02/2012,102.27799999999999,1,37.35,-122.15
16634,52.786,114.973,03/2012,117.054,2,37.35,-122.15
16635,57.672,196.572,04/2012,187.239,3,37.35,-122.15
16636,57.376999999999995,249.417,05/2012,233.50599999999997,4,37.35,-122.15
16637,57.918,263.95599999999996,06/2012,244.00799999999998,5,37.35,-122.15
16638,54.75,265.274,07/2012,247.979,6,37.35,-122.15
16639,48.343,239.938,08/2012,216.62099999999998,7,37.35,-122.15
16640,41.361000000000004,213.00599999999997,09/2012,176.697,8,37.35,-122.15
16641,37.97,167.327,10/2012,124.41799999999999,9,37.35,-122.15
16642,28.482,129.702,11/2012,84.331,10,37.35,-122.15
16643,26.131999999999998,86.735,12/2012,58.318999999999996,11,37.35,-122.15
16644,25.775,131.395,01/2012,77.385,0,37.35,-122.25
16645,34.830999999999996,128.607,02/2012,97.463,1,37.35,-122.25
16646,49.198,112.319,03/2012,112.162,2,37.35,-122.25
16647,56.049,187.09400000000002,04/2012,179.489,3,37.35,-122.25
16648,59.335,224.938,05/2012,221.113,4,37.35,-122.25
16649,58.677,244.662,06/2012,236.38299999999998,5,37.35,-122.25
16650,61.974,210.77200000000002,07/2012,218.03799999999998,6,37.35,-122.25
16651,50.867,233.74400000000003,08/2012,212.104,7,37.35,-122.25
16652,45.022,210.05200000000002,09/2012,175.266,8,37.35,-122.25
16653,38.684,167.78799999999998,10/2012,126.34299999999999,9,37.35,-122.25
16654,25.698,126.18,11/2012,80.52600000000001,10,37.35,-122.25
16655,25.271,84.839,12/2012,56.495,11,37.35,-122.25
16656,20.474,174.713,01/2012,88.64399999999999,0,37.45,-119.55
16657,28.092,157.407,02/2012,99.096,1,37.45,-119.55
16658,42.202,162.88,03/2012,130.269,2,37.45,-119.55
16659,46.583,198.933,04/2012,169.84799999999998,3,37.45,-119.55
16660,42.07,310.428,05/2012,250.579,4,37.45,-119.55
16661,42.131,322.815,06/2012,259.024,5,37.45,-119.55
16662,38.634,315.497,07/2012,255.93900000000002,6,37.45,-119.55
16663,36.143,292.642,08/2012,227.554,7,37.45,-119.55
16664,29.296,269.39799999999997,09/2012,189.94799999999998,8,37.45,-119.55
16665,29.838,208.16400000000002,10/2012,133.611,9,37.45,-119.55
16666,22.794,135.425,11/2012,79.133,10,37.45,-119.55
16667,23.656999999999996,85.20700000000001,12/2012,53.791000000000004,11,37.45,-119.55
16668,27.331,133.428,01/2012,80.539,0,37.45,-121.85
16669,35.602,135.16299999999998,02/2012,101.124,1,37.45,-121.85
16670,48.74,125.041,03/2012,119.315,2,37.45,-121.85
16671,51.888000000000005,207.709,04/2012,188.894,3,37.45,-121.85
16672,57.461999999999996,250.64,05/2012,235.542,4,37.45,-121.85
16673,55.213,263.959,06/2012,244.662,5,37.45,-121.85
16674,51.718,264.678,07/2012,245.71400000000003,6,37.45,-121.85
16675,47.604,245.143,08/2012,217.023,7,37.45,-121.85
16676,45.48,202.347,09/2012,173.575,8,37.45,-121.85
16677,38.266,166.84099999999998,10/2012,125.655,9,37.45,-121.85
16678,28.171,125.62799999999999,11/2012,82.49700000000001,10,37.45,-121.85
16679,25.252,89.05799999999999,12/2012,58.35,11,37.45,-121.85
16680,28.432,125.82,01/2012,78.417,0,37.45,-122.05
16681,37.013000000000005,131.048,02/2012,101.04799999999999,1,37.45,-122.05
16682,51.248999999999995,115.051,03/2012,116.56,2,37.45,-122.05
16683,56.863,196.477,04/2012,187.855,3,37.45,-122.05
16684,63.217,238.385,05/2012,232.877,4,37.45,-122.05
16685,57.161,260.15,06/2012,244.735,5,37.45,-122.05
16686,57.708,247.27900000000002,07/2012,241.149,6,37.45,-122.05
16687,54.071999999999996,215.86599999999999,08/2012,207.97400000000002,7,37.45,-122.05
16688,46.407,185.079,09/2012,165.93200000000002,8,37.45,-122.05
16689,39.107,150.255,10/2012,118.01899999999999,9,37.45,-122.05
16690,28.085,116.262,11/2012,78.521,10,37.45,-122.05
16691,25.302,83.79,12/2012,56.599,11,37.45,-122.05
16692,27.679000000000002,125.087,01/2012,77.04,0,37.45,-122.25
16693,37.437,134.423,02/2012,103.117,1,37.45,-122.25
16694,54.278999999999996,112.42399999999999,03/2012,117.243,2,37.45,-122.25
16695,56.446000000000005,203.24400000000003,04/2012,190.257,3,37.45,-122.25
16696,61.453,241.023,05/2012,232.731,4,37.45,-122.25
16697,60.283,255.938,06/2012,242.59099999999998,5,37.45,-122.25
16698,59.071999999999996,256.723,07/2012,247.03099999999998,6,37.45,-122.25
16699,52.45,222.771,08/2012,210.733,7,37.45,-122.25
16700,45.285,194.535,09/2012,170.35299999999998,8,37.45,-122.25
16701,41.644,159.129,10/2012,124.19200000000001,9,37.45,-122.25
16702,28.246,117.851,11/2012,79.533,10,37.45,-122.25
16703,26.394000000000002,84.134,12/2012,57.61600000000001,11,37.45,-122.25
16704,27.622,126.661,01/2012,77.628,0,37.55,-121.95
16705,35.893,136.915,02/2012,102.719,1,37.55,-121.95
16706,50.221000000000004,125.03,03/2012,121.756,2,37.55,-121.95
16707,54.474,206.834,04/2012,192.141,3,37.55,-121.95
16708,60.788000000000004,237.61599999999999,05/2012,231.523,4,37.55,-121.95
16709,59.395,250.794,06/2012,240.717,5,37.55,-121.95
16710,55.141999999999996,250.627,07/2012,240.528,6,37.55,-121.95
16711,50.895,231.55200000000002,08/2012,213.343,7,37.55,-121.95
16712,45.994,193.419,09/2012,169.47400000000002,8,37.55,-121.95
16713,40.461999999999996,157.92700000000002,10/2012,123.46799999999999,9,37.55,-121.95
16714,29.019000000000002,120.26700000000001,11/2012,81.032,10,37.55,-121.95
16715,25.794,80.275,12/2012,55.971000000000004,11,37.55,-121.95
16716,28.553,122.846,01/2012,77.468,0,37.55,-122.05
16717,37.273,130.842,02/2012,101.148,1,37.55,-122.05
16718,51.38,121.27799999999999,03/2012,121.01700000000001,2,37.55,-122.05
16719,54.388999999999996,203.127,04/2012,190.108,3,37.55,-122.05
16720,62.365,234.49900000000002,05/2012,231.023,4,37.55,-122.05
16721,60.071000000000005,250.56900000000002,06/2012,241.15200000000002,5,37.55,-122.05
16722,59.91,239.99599999999998,07/2012,238.898,6,37.55,-122.05
16723,53.24100000000001,216.144,08/2012,206.91,7,37.55,-122.05
16724,44.983999999999995,187.21,09/2012,166.079,8,37.55,-122.05
16725,39.536,152.637,10/2012,119.823,9,37.55,-122.05
16726,27.901,121.15100000000001,11/2012,80.905,10,37.55,-122.05
16727,25.497,86.007,12/2012,57.736999999999995,11,37.55,-122.05
16728,28.56,117.715,01/2012,75.03399999999999,0,37.55,-122.35
16729,37.858000000000004,125.8,02/2012,100.14200000000001,1,37.55,-122.35
16730,51.088,119.75399999999999,03/2012,119.338,2,37.55,-122.35
16731,59.746,186.34799999999998,04/2012,182.745,3,37.55,-122.35
16732,65.307,219.88,05/2012,222.364,4,37.55,-122.35
16733,66.49,229.231,06/2012,232.947,5,37.55,-122.35
16734,68.95,215.96599999999998,07/2012,229.795,6,37.55,-122.35
16735,58.06399999999999,209.938,08/2012,206.44400000000002,7,37.55,-122.35
16736,47.483999999999995,197.86700000000002,09/2012,172.615,8,37.55,-122.35
16737,40.73,159.306,10/2012,123.95700000000001,9,37.55,-122.35
16738,27.776999999999997,116.17299999999999,11/2012,78.918,10,37.55,-122.35
16739,26.061,80.568,12/2012,55.966,11,37.55,-122.35
16740,19.554000000000002,190.446,01/2012,88.897,0,37.65,-118.85
16741,24.226,199.912,02/2012,112.13,1,37.65,-118.85
16742,45.916000000000004,181.73,03/2012,139.35299999999998,2,37.65,-118.85
16743,46.437,241.00099999999998,04/2012,196.622,3,37.65,-118.85
16744,35.065,339.04400000000004,05/2012,260.996,4,37.65,-118.85
16745,36.493,351.369,06/2012,268.942,5,37.65,-118.85
16746,38.859,312.695,07/2012,249.65599999999998,6,37.65,-118.85
16747,46.766000000000005,242.71099999999998,08/2012,199.61700000000002,7,37.65,-118.85
16748,28.621,271.46,09/2012,184.66099999999997,8,37.65,-118.85
16749,26.335,239.53099999999998,10/2012,144.016,9,37.65,-118.85
16750,20.825,174.392,11/2012,90.545,10,37.65,-118.85
16751,21.318,114.99799999999999,12/2012,59.637,11,37.65,-118.85
16752,27.889,130.106,01/2012,79.5,0,37.65,-121.75
16753,35.465,134.123,02/2012,100.65700000000001,1,37.65,-121.75
16754,50.745,127.016,03/2012,122.316,2,37.65,-121.75
16755,54.211999999999996,201.608,04/2012,186.52599999999998,3,37.65,-121.75
16756,60.913000000000004,248.19400000000002,05/2012,236.975,4,37.65,-121.75
16757,56.603,265.878,06/2012,246.144,5,37.65,-121.75
16758,51.937,269.428,07/2012,248.172,6,37.65,-121.75
16759,51.346000000000004,244.655,08/2012,218.61,7,37.65,-121.75
16760,44.56100000000001,212.451,09/2012,176.81900000000002,8,37.65,-121.75
16761,39.28,169.043,10/2012,127.02799999999999,9,37.65,-121.75
16762,29.178,126.37,11/2012,83.2,10,37.65,-121.75
16763,26.635,84.435,12/2012,58.153,11,37.65,-121.75
16764,28.383000000000003,125.365,01/2012,78.01,0,37.65,-121.85
16765,36.986999999999995,128.748,02/2012,98.81,1,37.65,-121.85
16766,50.317,122.866,03/2012,120.484,2,37.65,-121.85
16767,55.415,198.935,04/2012,186.58,3,37.65,-121.85
16768,61.181999999999995,244.825,05/2012,235.862,4,37.65,-121.85
16769,59.876000000000005,257.5,06/2012,243.43099999999998,5,37.65,-121.85
16770,53.669,267.31,07/2012,247.21900000000002,6,37.65,-121.85
16771,49.967,247.48,08/2012,219.174,7,37.65,-121.85
16772,45.635,210.67700000000002,09/2012,176.291,8,37.65,-121.85
16773,40.652,160.028,10/2012,123.53,9,37.65,-121.85
16774,28.853,126.04899999999999,11/2012,83.484,10,37.65,-121.85
16775,25.546,75.258,12/2012,53.611000000000004,11,37.65,-121.85
16776,27.877,117.611,01/2012,74.741,0,37.65,-122.05
16777,35.763000000000005,133.045,02/2012,100.95200000000001,1,37.65,-122.05
16778,52.03,116.80799999999999,03/2012,118.917,2,37.65,-122.05
16779,56.008,201.783,04/2012,190.548,3,37.65,-122.05
16780,63.39,222.442,05/2012,223.25099999999998,4,37.65,-122.05
16781,61.313,241.263,06/2012,236.56599999999997,5,37.65,-122.05
16782,59.424,235.153,07/2012,234.37599999999998,6,37.65,-122.05
16783,53.107,221.733,08/2012,209.581,7,37.65,-122.05
16784,47.183,189.46200000000002,09/2012,167.80599999999998,8,37.65,-122.05
16785,42.387,147.39600000000002,10/2012,119.395,9,37.65,-122.05
16786,29.219,118.934,11/2012,80.85600000000001,10,37.65,-122.05
16787,27.22,81.12100000000001,12/2012,57.125,11,37.65,-122.05
16788,28.525,111.139,01/2012,72.94,0,37.65,-122.15
16789,38.019,124.854,02/2012,99.76,1,37.65,-122.15
16790,51.628,123.64399999999999,03/2012,122.402,2,37.65,-122.15
16791,56.5,196.018,04/2012,186.97,3,37.65,-122.15
16792,66.237,218.385,05/2012,223.294,4,37.65,-122.15
16793,61.958999999999996,236.59599999999998,06/2012,233.06400000000002,5,37.65,-122.15
16794,63.309,230.657,07/2012,236.208,6,37.65,-122.15
16795,57.788999999999994,203.34400000000002,08/2012,202.86599999999999,7,37.65,-122.15
16796,48.531000000000006,172.25900000000001,09/2012,159.99200000000002,8,37.65,-122.15
16797,39.758,147.18200000000002,10/2012,118.04899999999999,9,37.65,-122.15
16798,29.065,112.985,11/2012,78.393,10,37.65,-122.15
16799,26.248,83.641,12/2012,57.762,11,37.65,-122.15
16800,28.997,109.008,01/2012,72.671,0,37.65,-122.45
16801,39.836,113.084,02/2012,95.141,1,37.65,-122.45
16802,55.708,101.27600000000001,03/2012,113.26700000000001,2,37.65,-122.45
16803,65.94800000000001,153.555,04/2012,167.725,3,37.65,-122.45
16804,76.883,163.967,05/2012,192.049,4,37.65,-122.45
16805,76.455,174.21099999999998,06/2012,203.80599999999998,5,37.65,-122.45
16806,89.905,111.34,07/2012,170.831,6,37.65,-122.45
16807,84.03,81.387,08/2012,140.22,7,37.65,-122.45
16808,63.762,72.917,09/2012,109.588,8,37.65,-122.45
16809,47.013000000000005,121.053,10/2012,110.96,9,37.65,-122.45
16810,30.4,107.399,11/2012,77.185,10,37.65,-122.45
16811,26.545,77.32600000000001,12/2012,55.123000000000005,11,37.65,-122.45
16812,30.244,119.271,01/2012,77.816,0,37.75,-120.85
16813,38.847,126.499,02/2012,100.51799999999999,1,37.75,-120.85
16814,52.645,125.65100000000001,03/2012,124.061,2,37.75,-120.85
16815,56.72,193.239,04/2012,183.878,3,37.75,-120.85
16816,57.475,269.666,05/2012,246.75,4,37.75,-120.85
