Application Number,Program,Host Customer Physical Address City,Host Customer Physical Address County,ZipCode,Production Period End Date,Period kWh Production,latitude,longtitude,month,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/28/2010,1145,32.7211,-116.9961,Apr-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100401,-9999,-9999,-9999,-9999,267,67,196,104,150
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/27/2010,682,32.7211,-116.9961,Apr-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100401,-9999,-9999,-9999,-9999,267,67,196,104,150
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/27/2010,1215,32.7211,-116.9961,May-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100501,-9999,-9999,-9999,-9999,256,89,212,118,165
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/26/2010,662,32.7211,-116.9961,May-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100501,-9999,-9999,-9999,-9999,256,89,212,118,165
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/28/2010,1280,32.7211,-116.9961,Jun-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100601,-9999,-9999,-9999,-9999,267,117,223,138,181
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/25/2010,677,32.7211,-116.9961,Jun-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100601,-9999,-9999,-9999,-9999,267,117,223,138,181
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/28/2010,926,32.7211,-116.9961,Jul-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100701,-9999,-9999,-9999,-9999,356,139,245,156,201
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/27/2010,690,32.7211,-116.9961,Jul-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100701,-9999,-9999,-9999,-9999,356,139,245,156,201
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/26/2010,944,32.7211,-116.9961,Aug-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100801,-9999,-9999,-9999,-9999,339,128,265,157,211
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/25/2010,625,32.7211,-116.9961,Aug-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100801,-9999,-9999,-9999,-9999,339,128,265,157,211
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,9/28/2010,911,32.7211,-116.9961,Sep-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100901,-9999,-9999,-9999,-9999,417,122,266,155,211
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,9/27/2010,710,32.7211,-116.9961,Sep-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20100901,-9999,-9999,-9999,-9999,417,122,266,155,211
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/27/2010,452,32.7211,-116.9961,Oct-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101001,-9999,-9999,-9999,-9999,300,106,223,143,183
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/26/2010,374,32.7211,-116.9961,Oct-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101001,-9999,-9999,-9999,-9999,300,106,223,143,183
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/26/2010,502,32.7211,-116.9961,Oct-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101001,-9999,-9999,-9999,-9999,300,106,223,143,183
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/26/2010,497,32.7211,-116.9961,Nov-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101101,-9999,-9999,-9999,-9999,367,50,218,113,166
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/24/2010,438,32.7211,-116.9961,Nov-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101101,-9999,-9999,-9999,-9999,367,50,218,113,166
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/24/2010,657,32.7211,-116.9961,Nov-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101101,-9999,-9999,-9999,-9999,367,50,218,113,166
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/28/2010,521,32.7211,-116.9961,Dec-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101201,-9999,-9999,-9999,-9999,311,44,194,101,147
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/27/2010,368,32.7211,-116.9961,Dec-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101201,-9999,-9999,-9999,-9999,311,44,194,101,147
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/27/2010,556,32.7211,-116.9961,Dec-10,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20101201,-9999,-9999,-9999,-9999,311,44,194,101,147
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/27/2011,656,32.7211,-116.9961,Jan-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110101,-9999,-9999,-9999,-9999,300,50,210,105,157
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/26/2011,429,32.7211,-116.9961,Jan-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110101,-9999,-9999,-9999,-9999,300,50,210,105,157
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/26/2011,633,32.7211,-116.9961,Jan-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110101,-9999,-9999,-9999,-9999,300,50,210,105,157
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/28/2011,871,32.7211,-116.9961,Feb-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110201,-9999,-9999,-9999,-9999,261,33,181,80,130
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/25/2011,502,32.7211,-116.9961,Feb-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110201,-9999,-9999,-9999,-9999,261,33,181,80,130
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/25/2011,730,32.7211,-116.9961,Feb-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110201,-9999,-9999,-9999,-9999,261,33,181,80,130
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/29/2011,918,32.7211,-116.9961,Mar-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110301,-9999,-9999,-9999,-9999,306,61,202,98,150
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/28/2011,582,32.7211,-116.9961,Mar-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110301,-9999,-9999,-9999,-9999,306,61,202,98,150
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/28/2011,849,32.7211,-116.9961,Mar-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110301,-9999,-9999,-9999,-9999,306,61,202,98,150
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/27/2011,1045,32.7211,-116.9961,Apr-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110401,-9999,-9999,-9999,-9999,306,50,218,113,165
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/26/2011,582,32.7211,-116.9961,Apr-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110401,-9999,-9999,-9999,-9999,306,50,218,113,165
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/26/2011,852,32.7211,-116.9961,Apr-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110401,-9999,-9999,-9999,-9999,306,50,218,113,165
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/27/2011,1164,32.7211,-116.9961,May-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110501,-9999,-9999,-9999,-9999,339,94,216,121,169
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/26/2011,658,32.7211,-116.9961,May-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110501,-9999,-9999,-9999,-9999,339,94,216,121,169
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/26/2011,979,32.7211,-116.9961,May-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110501,-9999,-9999,-9999,-9999,339,94,216,121,169
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/28/2011,1402,32.7211,-116.9961,Jun-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110601,-9999,-9999,-9999,-9999,267,100,224,137,180
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/27/2011,758,32.7211,-116.9961,Jun-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110601,-9999,-9999,-9999,-9999,267,100,224,137,180
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/27/2011,1150,32.7211,-116.9961,Jun-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110601,-9999,-9999,-9999,-9999,267,100,224,137,180
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/28/2011,1255,32.7211,-116.9961,Jul-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110701,-9999,-9999,-9999,-9999,339,150,255,166,211
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/27/2011,686,32.7211,-116.9961,Jul-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110701,-9999,-9999,-9999,-9999,339,150,255,166,211
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/27/2011,1032,32.7211,-116.9961,Jul-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110701,-9999,-9999,-9999,-9999,339,150,255,166,211
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/26/2011,1121,32.7211,-116.9961,Aug-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110801,-9999,-9999,-9999,-9999,333,144,268,162,215
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/25/2011,619,32.7211,-116.9961,Aug-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110801,-9999,-9999,-9999,-9999,333,144,268,162,215
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/25/2011,931,32.7211,-116.9961,Aug-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110801,-9999,-9999,-9999,-9999,333,144,268,162,215
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,9/27/2011,1163,32.7211,-116.9961,Sep-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110901,-9999,-9999,-9999,-9999,383,133,263,158,210
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,9/26/2011,642,32.7211,-116.9961,Sep-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110901,-9999,-9999,-9999,-9999,383,133,263,158,210
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,9/26/2011,959,32.7211,-116.9961,Sep-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20110901,-9999,-9999,-9999,-9999,383,133,263,158,210
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/26/2011,875,32.7211,-116.9961,Oct-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111001,-9999,-9999,-9999,-9999,383,111,254,142,198
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/25/2011,511,32.7211,-116.9961,Oct-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111001,-9999,-9999,-9999,-9999,383,111,254,142,198
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,10/25/2011,766,32.7211,-116.9961,Oct-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111001,-9999,-9999,-9999,-9999,383,111,254,142,198
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/25/2011,685,32.7211,-116.9961,Nov-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111101,-9999,-9999,-9999,-9999,300,78,209,113,161
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/23/2011,416,32.7211,-116.9961,Nov-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111101,-9999,-9999,-9999,-9999,300,78,209,113,161
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,11/23/2011,602,32.7211,-116.9961,Nov-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111101,-9999,-9999,-9999,-9999,300,78,209,113,161
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/27/2011,678,32.7211,-116.9961,Dec-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111201,-9999,-9999,-9999,-9999,267,44,185,83,134
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/23/2011,403,32.7211,-116.9961,Dec-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111201,-9999,-9999,-9999,-9999,267,44,185,83,134
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,12/23/2011,579,32.7211,-116.9961,Dec-11,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20111201,-9999,-9999,-9999,-9999,267,44,185,83,134
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/26/2012,630,32.7211,-116.9961,Jan-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120101,-9999,-9999,-9999,-9999,306,50,213,98,156
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/25/2012,438,32.7211,-116.9961,Jan-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120101,-9999,-9999,-9999,-9999,306,50,213,98,156
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,1/25/2012,633,32.7211,-116.9961,Jan-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120101,-9999,-9999,-9999,-9999,306,50,213,98,156
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/27/2012,836,32.7211,-116.9961,Feb-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120201,-9999,-9999,-9999,-9999,267,50,192,90,141
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/24/2012,484,32.7211,-116.9961,Feb-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120201,-9999,-9999,-9999,-9999,267,50,192,90,141
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,2/24/2012,699,32.7211,-116.9961,Feb-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120201,-9999,-9999,-9999,-9999,267,50,192,90,141
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/27/2012,942,32.7211,-116.9961,Mar-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120301,-9999,-9999,-9999,-9999,311,56,196,96,146
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/26/2012,576,32.7211,-116.9961,Mar-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120301,-9999,-9999,-9999,-9999,311,56,196,96,146
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,3/26/2012,844,32.7211,-116.9961,Mar-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120301,-9999,-9999,-9999,-9999,311,56,196,96,146
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/26/2012,1063,32.7211,-116.9961,Apr-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120401,-9999,-9999,-9999,-9999,272,72,212,110,161
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/25/2012,619,32.7211,-116.9961,Apr-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120401,-9999,-9999,-9999,-9999,272,72,212,110,161
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,4/25/2012,892,32.7211,-116.9961,Apr-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120401,-9999,-9999,-9999,-9999,272,72,212,110,161
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/25/2012,1132,32.7211,-116.9961,May-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120501,-9999,-9999,-9999,-9999,267,106,221,129,175
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/24/2012,611,32.7211,-116.9961,May-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120501,-9999,-9999,-9999,-9999,267,106,221,129,175
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,5/24/2012,931,32.7211,-116.9961,May-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120501,-9999,-9999,-9999,-9999,267,106,221,129,175
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/26/2012,1347,32.7211,-116.9961,Jun-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120601,-9999,-9999,-9999,-9999,272,117,232,141,187
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/25/2012,719,32.7211,-116.9961,Jun-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120601,-9999,-9999,-9999,-9999,272,117,232,141,187
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,6/25/2012,1077,32.7211,-116.9961,Jun-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120601,-9999,-9999,-9999,-9999,272,117,232,141,187
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/26/2012,1120,32.7211,-116.9961,Jul-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120701,-9999,-9999,-9999,-9999,306,139,255,159,207
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/25/2012,656,32.7211,-116.9961,Jul-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120701,-9999,-9999,-9999,-9999,306,139,255,159,207
SD-CSI-05683,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,7/25/2012,975,32.7211,-116.9961,Jul-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120701,-9999,-9999,-9999,-9999,306,139,255,159,207
SD-CSI-01368,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/24/2012,1015,32.7211,-116.9961,Aug-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120801,-9999,-9999,-9999,-9999,333,161,288,186,237
SD-CSI-02890,Small Commercial (< 10 kW) and All Residential,Spring Valley,San Diego,91977,8/23/2012,586,32.7211,-116.9961,Aug-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120801,-9999,-9999,-9999,-9999,333,161,288,186,237
